site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
475,3,3,7,-681.6179046631,11372.9994354248,1024.8724060059,0xFD5661D1,0x2C6CFFDB,0x0400DF56
476,4,3,7,-32432.5820617676,-6013.4877624512,-138.3727264404,0x814F6AFE,0xE8828322,0xFF75A095
477,5,3,7,-30133.8197021484,14577.3046112061,-116.6400451660,0x8A4A2E28,0x38F14DFB,0xFF8B5C26
478,6,3,7,1292.8086242676,-21767.8412475586,-888.1683959961,0x050CCF02,0xAAF828A4,0xFC87D4E4
479,7,3,7,-12974.5222015381,19309.6600952148,-794.4828338623,0xCD517A51,0x4B6DA8FC,0xFCE58465
480,0,4,7,16319.6726989746,-23586.9794616699,-450.4448089600,0x3FBFAC36,0xA3DD0542,0xFE3D8E21
481,1,4,7,10046.0972595215,24851.0644683838,972.7351379395,0x273E18E6,0x61131081,0x03CCBC32
482,2,4,7,-28703.6549682617,-5773.7412261963,-58.9076995850,0x8FE05854,0xE972423F,0xFFC517A1
483,3,4,7,6535.5886077881,4505.0001068115,730.3575286865,0x198796AF,0x11990007,0x02DA5B87
484,4,4,7,16739.4396972656,16873.6271362305,78.6276245117,0x41637090,0x41E9A08C,0x004EA0AC
485,5,4,7,29953.5999603271,14519.1117248535,-316.1823120117,0x75019997,0x38B71C9A,0xFEC3D154
486,6,4,7,21552.1740875244,29554.5747985840,-568.9340667725,0x54302C91,0x73729326,0xFDC710E1
487,7,4,7,9987.4231414795,2301.6431121826,-1123.3769531250,0x27036C53,0x08FDA4A3,0xFB9C9F80
488,0,5,7,-22634.5776672363,1952.8404846191,796.0716247559,0xA7956C1E,0x07A0D72A,0x031C1256
489,1,5,7,15722.4733276367,-4272.9663848877,755.5258331299,0x3D6A792C,0xEF4F089B,0x02F3869D
490,2,5,7,-882.7116851807,26943.1179809570,69.6795959473,0xFC8D49CF,0x693F1E34,0x0045ADFA
491,3,5,7,-31089.1690979004,27279.6764984131,-71.4203948975,0x868ED4B6,0x6A8FAD2F,0xFFB89461
492,4,5,7,-11608.1619262695,-23971.4732513428,-261.5756835938,0xD2A7D68C,0xA25C86D9,0xFEFA6CA0
493,5,5,7,13062.0169982910,-19057.1994934082,187.3820495605,0x3306045A,0xB58ECCEE,0x00BB61CE
494,6,5,7,-17046.9210815430,-14277.3819732666,262.1515808105,0xBD691434,0xC83A9E37,0x010626CE
495,7,5,7,5470.1002655029,-12108.8979949951,-1013.0662536621,0x155E19AB,0xD0B31A1D,0xFC0AEF0A
496,0,6,7,20865.8782348633,-21903.9859313965,-332.3520660400,0x5181E0D4,0xAA70039A,0xFEB3A5DF
497,1,6,7,9186.8253936768,-8677.2142791748,100.6062011719,0x23E2D34D,0xDE1AC925,0x00649B30
498,2,6,7,-32360.4786071777,-4915.1240844727,137.4251556396,0x8197857A,0xECCCE03C,0x00896CD7
499,3,6,7,27560.7941894531,-29395.9625549316,582.8021545410,0x6BA8CB50,0x8D2C0996,0x0246CD5A
500,4,6,7,-2399.8944549561,-26234.6226348877,238.1590270996,0xF6A01B05,0x9985609B,0x00EE28B6
501,5,6,7,-18286.2831268311,17606.2353057861,734.5245666504,0xB891B785,0x44C63C3D,0x02DE864A
502,6,6,7,-6521.9713897705,28428.7461242676,-514.2459869385,0xE6860753,0x6F0CBF02,0xFDFDC107
503,7,6,7,11242.6271057129,-20895.6367950439,-208.0745849609,0x2BEAA08A,0xAE605CFB,0xFF2FECE8
504,0,7,7,-25152.5884704590,14814.4344024658,693.8395843506,0x9DBF695A,0x39DE6F35,0x02B5D6EF
505,1,7,7,18686.7812194824,29537.6114959717,-509.9693908691,0x48FEC7FE,0x73619C8B,0xFE0207D6
506,2,7,7,-16848.6019592285,9363.4832153320,-747.7547760010,0xBE2F65E6,0x24937BB4,0xFD143EC7
507,3,7,7,-17214.1493072510,16941.6774139404,-830.8273010254,0xBCC1D9C7,0x422DAD6B,0xFCC12C36
508,4,7,7,-16348.5901794434,-8916.3991088867,-122.3676605225,0xC02368EA,0xDD2B99D4,0xFF85A1E1
509,5,7,7,4844.6203155518,12529.5385589600,-807.4269256592,0x12EC9ECD,0x30F189DF,0xFCD892B5
510,6,7,7,-12684.8415985107,4654.0944671631,-429.9609832764,0xCE73288D,0x122E182F,0xFE5209FD
511,7,7,7,26835.7649993896,10770.3320312500,-118.3387298584,0x68D3C3D7,0x2A125500,0xFF89A949
